Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,Notes
Anteater_2,AT,IMG_2112,2,rabbit,2,1/31/2020,17:27:00, 
Anteater_2,AT,IMG_2115,1,rabbit,3,1/31/2020,17:29:00, 
Anteater_2,AT,IMG_2118,1,rabbit,2,1/31/2020,17:33:00, 
Anteater_2,AT,IMG_2122,1,rabbit,1,1/31/2020,17:37:00, 
Anteater_2,AT,IMG_2124,2,human,1,1/31/2020,17:47:00,Biker
Anteater_2,AT,IMG_2127,2,rabbit,1,1/31/2020,17:50:00, 
Anteater_2,AT,IMG_2131,2,rabbit,2,1/31/2020,17:57:00, 
Anteater_2,AT,IMG_2136,3,rabbit,1,1/31/2020,18:16:00, 
Anteater_2,AT,IMG_2139,3,rabbit,2,1/31/2020,18:17:00, 
Anteater_2,AT,IMG_2142,3,rabbit,1,1/31/2020,18:43:00, 
Anteater_2,AT,IMG_2145,3,rabbit,2,1/31/2020,18:55:00, 
Anteater_2,AT,IMG_2148,2,rabbit,2,1/31/2020,18:58:00, 
Anteater_2,AT,IMG_2151,1,rabbit,1,1/31/2020,19:01:00, 
Anteater_2,AT,IMG_2154,2,rabbit,2,1/31/2020,19:12:00, 
Anteater_2,AT,IMG_2160,1,rabbit,1,1/31/2020,20:13:00, 
Anteater_2,AT,IMG_2167,1,rabbit,1,1/31/2020,20:33:00, 
Anteater_2,AT,IMG_2169,1,rabbit,1,1/31/2020,20:36:00, 
Anteater_2,AT,IMG_2172,1,rabbit,1,1/31/2020,20:51:00, 
Anteater_2,AT,IMG_2176,1,rabbit,1,1/31/2020,20:55:00, 
Anteater_2,AT,IMG_2180,2,rabbit,1,1/31/2020,21:00:00, 
Anteater_2,AT,IMG_2182,2,rabbit,1,1/31/2020,21:03:00, 
Anteater_2,AT,IMG_2185,2,coyote,1,1/31/2020,21:23:00, 
Anteater_2,AT,IMG_2191,2,coyote,1,1/31/2020,21:59:00, 
Anteater_2,AT,IMG_2197,1,rabbit,1,1/31/2020,22:38:00, 
Anteater_2,AT,IMG_2199,1,rabbit,1,1/31/2020,22:42:00, 
Anteater_2,AT,IMG_2202,3,rabbit,1,1/31/2020,22:45:00, 
Anteater_2,AT,IMG_2205,2,rabbit,1,2/1/2020,4:31:00, 
Anteater_2,AT,IMG_2210,1,rabbit,1,2/1/2020,4:53:00, 
Anteater_2,AT,IMG_2213,1,rabbit,2,2/1/2020,5:02:00, 
Anteater_2,AT,IMG_2217,1,human,1,2/1/2020,6:46:00, 
Anteater_2,AT,IMG_2220,1,human,1,2/1/2020,6:56:00, 
Anteater_2,AT,IMG_2223,1,human,1,2/1/2020,8:24:00, 
Anteater_2,AT,IMG_2226,1,human,1,2/1/2020,8:28:00, 
Anteater_2,AT,IMG_2229,1,human,1,2/1/2020,10:34:00, 
Anteater_2,AT,IMG_2232,1,human,1,2/1/2020,10:51:00, 
Anteater_2,AT,IMG_2235,1,human,1,2/1/2020,11:11:00, 
Anteater_2,AT,IMG_2238,1,human,1,2/1/2020,11:30:00, 
Anteater_2,AT,IMG_2246,1,human,2,2/1/2020,12:43:00, 
Anteater_2,AT,IMG_2247,1,human,1,2/1/2020,13:09:00, 
Anteater_2,AT,IMG_2250,1,human,2,2/1/2020,13:45:00,Bikers
Anteater_2,AT,IMG_2253,1,human,1,2/1/2020,13:47:00,Bikers
Anteater_2,AT,IMG_2256,1,rabbit,1,2/1/2020,14:11:00, 
Anteater_2,AT,IMG_2259,1,human,1,2/1/2020,14:32:00,Biker
Anteater_2,AT,IMG_2262,1,rabbit,1,2/1/2020,15:12:00, 
Anteater_2,AT,IMG_2265,1,rabbit,1,2/1/2020,15:14:00, 
Anteater_2,AT,IMG_2268,1,rabbit,1,2/1/2020,15:17:00, 
Anteater_2,AT,IMG_2274,1,human,4,2/1/2020,16:17:00,Biker
Anteater_2,AT,IMG_2277,1,human,1,2/1/2020,16:56:00, 
Anteater_2,AT,IMG_2280,1,human,1,2/1/2020,17:02:00, 
Anteater_2,AT,IMG_2284,1,human,4,2/1/2020,17:04:00,Biker
Anteater_2,AT,IMG_2286,1,rabbit,3,2/1/2020,17:29:00, 
Anteater_2,AT,IMG_2289,1,rabbit,1,2/1/2020,17:36:00, 
Anteater_2,AT,IMG_2292,3,rabbit,1,2/1/2020,17:40:00, 
Anteater_2,AT,IMG_2296,2,rabbit,1,2/1/2020,17:46:00, 
Anteater_2,AT,IMG_2299,1,rabbit,1,2/1/2020,17:50:00, 
Anteater_2,AT,IMG_2301,2,rabbit,2,2/1/2020,17:52:00, 
Anteater_2,AT,IMG_2304,1,rabbit,2,2/1/2020,17:55:00, 
Anteater_2,AT,IMG_2307,2,rabbit,2,2/1/2020,17:59:00, 
Anteater_2,AT,IMG_2317,1,rabbit,1,2/1/2020,18:10:00, 
Anteater_2,AT,IMG_2323,3,rabbit,2,2/1/2020,18:23:00, 
Anteater_2,AT,IMG_2326,1,rabbit,2,2/1/2020,18:31:00, 
Anteater_2,AT,IMG_2329,2,rabbit,3,2/1/2020,18:34:00, 
Anteater_2,AT,IMG_2332,1,rabbit,1,2/1/2020,18:37:00, 
Anteater_2,AT,IMG_2334,1,rabbit,1,2/1/2020,18:48:00, 
Anteater_2,AT,IMG_2343,1,rabbit,2,2/1/2020,20:12:00, 
Anteater_2,AT,IMG_2346,1,rabbit,1,2/1/2020,20:14:00, 
Anteater_2,AT,IMG_2349,1,rabbit,1,2/1/2020,20:15:00, 
Anteater_2,AT,IMG_2353,1,rabbit,1,2/1/2020,20:17:00, 
Anteater_2,AT,IMG_2358,2,rabbit,1,2/1/2020,21:20:00, 
Anteater_2,AT,IMG_2361,1,rabbit,1,2/1/2020,21:22:00, 
Anteater_2,AT,IMG_2364,1,rabbit,1,2/1/2020,22:28:00, 
Anteater_2,AT,IMG_2367,3,rabbit,1,2/1/2020,22:42:00, 
Anteater_2,AT,IMG_2371,1,rabbit,1,2/1/2020,23:49:00, 
Anteater_2,AT,IMG_2374,1,rabbit,1,2/1/2020,23:57:00, 
Anteater_2,AT,IMG_2377,2,rabbit,1,2/2/2020,0:01:00, 
Anteater_2,AT,IMG_2383,2,coyote,1,2/2/2020,0:48:00, 
Anteater_2,AT,IMG_2386,1,rabbit,1,2/2/2020,1:00:00, 
Anteater_2,AT,IMG_2388,2,coyote,1,2/2/2020,1:18:00, 
Anteater_2,AT,IMG_2392,2,rabbit,1,2/2/2020,4:31:00, 
Anteater_2,AT,IMG_2394,2,human,1,2/2/2020,6:40:00, 
Anteater_2,AT,IMG_2397,1,human,1,2/2/2020,8:58:00, 
Anteater_2,AT,IMG_2400,1,human,1,2/2/2020,11:25:00, 
Anteater_2,AT,IMG_2403,1,human,1,2/2/2020,13:07:00,Biker
Anteater_2,AT,IMG_2406,1,human,1,2/2/2020,13:20:00,Biker
Anteater_2,AT,IMG_2410,1,human,2,2/2/2020,14:28:00,Biker
Anteater_2,AT,IMG_2412,1,rabbit,1,2/2/2020,15:28:00, 
Anteater_2,AT,IMG_2415,1,rabbit,1,2/2/2020,15:32:00, 
Anteater_2,AT,IMG_2418,1,rabbit,1,2/2/2020,16:50:00, 
Anteater_2,AT,IMG_2421,1,rabbit,2,2/2/2020,17:07:00, 
Anteater_2,AT,IMG_2424,1,rabbit,1,2/2/2020,17:13:00, 
Anteater_2,AT,IMG_2427,2,rabbit,2,2/2/2020,17:34:00, 
Anteater_2,AT,IMG_2430,3,rabbit,3,2/2/2020,17:54:00, 
Anteater_2,AT,IMG_2433,3,rabbit,3,2/2/2020,17:56:00, 
Anteater_2,AT,IMG_2436,1,rabbit,2,2/2/2020,17:58:00, 
Anteater_2,AT,IMG_2439,2,rabbit,3,2/2/2020,18:04:00, 
Anteater_2,AT,IMG_2442,1,rabbit,2,2/2/2020,18:06:00, 
Anteater_2,AT,IMG_2445,2,rabbit,1,2/2/2020,18:19:00, 
Anteater_2,AT,IMG_2449,2,rabbit,2,2/2/2020,18:23:00, 
Anteater_2,AT,IMG_2452,2,rabbit,4,2/2/2020,18:26:00, 
Anteater_2,AT,IMG_2454,2,rabbit,2,2/2/2020,18:28:00, 
Anteater_2,AT,IMG_2457,1,rabbit,1,2/2/2020,18:41:00, 
Anteater_2,AT,IMG_2460,1,rabbit,1,2/2/2020,18:53:00, 
Anteater_2,AT,IMG_2464,1,rabbit,1,2/2/2020,21:40:00, 
Anteater_2,AT,IMG_2466,3,rabbit,2,2/2/2020,21:42:00, 
Anteater_2,AT,IMG_2470,2,rabbit,1,2/2/2020,23:02:00, 
Anteater_2,AT,IMG_2472,3,coyote,1,2/3/2020,0:37:00, 
Anteater_2,AT,IMG_2476,2,rabbit,1,2/3/2020,1:42:00, 
Anteater_2,AT,IMG_2478,2,rabbit,1,2/3/2020,3:14:00, 
Anteater_2,AT,IMG_2482,2,rabbit,1,2/3/2020,3:15:00, 
Anteater_2,AT,IMG_2484,1,rabbit,1,2/3/2020,3:17:00, 
Anteater_2,AT,IMG_2491,3,rabbit,1,2/3/2020,5:57:00, 
Anteater_2,AT,IMG_2499,1,human,2,2/3/2020,13:35:00, 
Anteater_2,AT,IMG_2502,1,human,2,2/3/2020,13:40:00, 
Anteater_2,AT,IMG_2505,1,human,2,2/3/2020,13:42:00,Biker
Anteater_2,AT,IMG_2508,1,human,1,2/3/2020,14:23:00,Biker
Anteater_2,AT,IMG_2512,1,human,2,2/3/2020,14:27:00,Biker
Anteater_2,AT,IMG_2514,1,rabbit,1,2/3/2020,14:35:00, 
Anteater_2,AT,IMG_2517,1,rabbit,1,2/3/2020,14:42:00, 
Anteater_2,AT,IMG_2520,1,human,3,2/3/2020,15:48:00,Biker
Anteater_2,AT,IMG_2523,1,human,1,2/3/2020,15:49:00,Biker
Anteater_2,AT,IMG_2526,1,human,1,2/3/2020,15:53:00,Biker
Anteater_2,AT,IMG_2529,1,human,2,2/3/2020,15:54:00,Biker
Anteater_2,AT,IMG_2533,1,human,2,2/3/2020,15:56:00,Biker
Anteater_2,AT,IMG_2535,1,human,2,2/3/2020,15:58:00,Biker
Anteater_2,AT,IMG_2538,1,human,1,2/3/2020,16:00:00,Biker
Anteater_2,AT,IMG_2541,1,human,2,2/3/2020,16:03:00,Biker
Anteater_2,AT,IMG_2544,1,rabbit,1,2/3/2020,16:05:00, 
Anteater_2,AT,IMG_2547,1,human,2,2/3/2020,16:13:00, 
Anteater_2,AT,IMG_2547,1,domestic dog,1,2/3/2020,16:13:00, 
Anteater_2,AT,IMG_2553,1,human,1,2/3/2020,16:24:00,Biker
Anteater_2,AT,IMG_2557,1,human,2,2/3/2020,16:48:00, 
Anteater_2,AT,IMG_2557,1,domestic dog,1,2/3/2020,16:48:00, 
Anteater_2,AT,IMG_2559,1,human,1,2/3/2020,16:56:00,Biker
Anteater_2,AT,IMG_2562,1,rabbit,1,2/3/2020,17:01:00, 
Anteater_2,AT,IMG_2565,1,rabbit,1,2/3/2020,17:09:00, 
Anteater_2,AT,IMG_2568,1,rabbit,2,2/3/2020,17:16:00, 
Anteater_2,AT,IMG_2571,2,rabbit,2,2/3/2020,17:35:00, 
Anteater_2,AT,IMG_2575,1,rabbit,1,2/3/2020,17:39:00, 
Anteater_2,AT,IMG_2577,2,rabbit,1,2/3/2020,17:51:00, 
Anteater_2,AT,IMG_2580,2,rabbit,1,2/3/2020,18:08:00, 
Anteater_2,AT,IMG_2583,2,rabbit,2,2/3/2020,18:13:00, 
Anteater_2,AT,IMG_2586,1,rabbit,2,2/3/2020,18:15:00, 
Anteater_2,AT,IMG_2593,2,coyote,2,2/3/2020,18:59:00, 
Anteater_2,AT,IMG_2595,2,rabbit,1,2/3/2020,19:26:00, 
Anteater_2,AT,IMG_2601,2,rabbit,1,2/3/2020,19:40:00, 
Anteater_2,AT,IMG_2602,2,rabbit,1,2/3/2020,19:41:00, 
Anteater_2,AT,IMG_2607,2,rabbit,1,2/3/2020,20:21:00, 
Anteater_2,AT,IMG_2610,1,rabbit,1,2/3/2020,20:25:00, 
Anteater_2,AT,IMG_2614,1,rabbit,2,2/3/2020,20:26:00, 
Anteater_2,AT,IMG_2616,2,rabbit,2,2/3/2020,20:33:00, 
Anteater_2,AT,IMG_2619,1,rabbit,1,2/3/2020,20:37:00, 
Anteater_2,AT,IMG_2623,2,rabbit,1,2/3/2020,20:43:00, 
Anteater_2,AT,IMG_2625,3,rabbit,1,2/3/2020,20:46:00, 
Anteater_2,AT,IMG_2629,2,rabbit,1,2/3/2020,20:49:00, 
Anteater_2,AT,IMG_2645,2,rabbit,1,2/3/2020,22:01:00, 
Anteater_2,AT,IMG_2649,1,rabbit,3,2/3/2020,22:03:00, 
Anteater_2,AT,IMG_2652,1,rabbit,3,2/3/2020,22:05:00, 
Anteater_2,AT,IMG_2655,2,rabbit,3,2/3/2020,22:07:00, 
Anteater_2,AT,IMG_2659,1,rabbit,1,2/3/2020,22:11:00, 
Anteater_2,AT,IMG_2661,3,rabbit,1,2/3/2020,22:21:00, 
Anteater_2,AT,IMG_2664,2,rabbit,2,2/3/2020,22:26:00, 
Anteater_2,AT,IMG_2668,2,rabbit,1,2/3/2020,22:32:00, 
Anteater_2,AT,IMG_2676,3,rabbit,1,2/3/2020,23:54:00, 
Anteater_2,AT,IMG_2686,2,rabbit,2,2/4/2020,0:16:00, 
Anteater_2,AT,IMG_2688,1,rabbit,1,2/4/2020,0:17:00, 
Anteater_2,AT,IMG_2692,1,rabbit,1,2/4/2020,0:20:00, 
Anteater_2,AT,IMG_2697,3,rabbit,1,2/4/2020,0:29:00, 
Anteater_2,AT,IMG_2703,3,rabbit,2,2/4/2020,2:35:00, 
Anteater_2,AT,IMG_2716,2,rabbit,1,2/4/2020,3:18:00, 
Anteater_2,AT,IMG_2718,1,rabbit,1,2/4/2020,3:19:00, 
Anteater_2,AT,IMG_2722,2,rabbit,1,2/4/2020,3:26:00, 
Anteater_2,AT,IMG_2724,2,rabbit,3,2/4/2020,3:33:00, 
Anteater_2,AT,IMG_2728,2,rabbit,2,2/4/2020,3:37:00, 
Anteater_2,AT,IMG_2730,2,rabbit,3,2/4/2020,3:40:00, 
Anteater_2,AT,IMG_2733,1,rabbit,1,2/4/2020,4:24:00, 
Anteater_2,AT,IMG_2736,1,rabbit,1,2/4/2020,4:26:00, 
Anteater_2,AT,IMG_2740,2,rabbit,1,2/4/2020,4:30:00, 
Anteater_2,AT,IMG_2749,2,rabbit,1,2/4/2020,5:01:00, 
Anteater_2,AT,IMG_2751,1,rabbit,1,2/4/2020,5:04:00, 
Anteater_2,AT,IMG_2760,1,human,1,2/4/2020,6:46:00, 
Anteater_2,AT,IMG_2763,1,human,1,2/4/2020,6:49:00, 
Anteater_2,AT,IMG_2766,1,human,1,2/4/2020,6:56:00, 
Anteater_2,AT,IMG_2769,1,human,1,2/4/2020,9:33:00, 
Anteater_2,AT,IMG_2772,1,human,1,2/4/2020,10:31:00, 
Anteater_2,AT,IMG_2775,1,human,1,2/4/2020,15:52:00,Biker
Anteater_2,AT,IMG_2778,1,human,1,2/4/2020,16:38:00,Biker
Anteater_2,AT,IMG_2781,1,human,1,2/4/2020,16:45:00,Biker
Anteater_2,AT,IMG_2784,1,human,1,2/4/2020,16:50:00,Biker
Anteater_2,AT,IMG_2787,1,human,1,2/4/2020,17:03:00,Biker
Anteater_2,AT,IMG_2791,1,human,2,2/4/2020,17:18:00,Biker
Anteater_2,AT,IMG_2793,1,human,1,2/4/2020,17:20:00,Biker
Anteater_2,AT,IMG_2796,1,rabbit,1,2/4/2020,17:38:00, 
Anteater_2,AT,IMG_2805,2,rabbit,2,2/4/2020,18:07:00, 
Anteater_2,AT,IMG_2808,2,rabbit,2,2/4/2020,18:09:00, 
Anteater_2,AT,IMG_2811,1,rabbit,2,2/4/2020,18:13:00, 
Anteater_2,AT,IMG_2814,2,rabbit,1,2/4/2020,18:26:00, 
Anteater_2,AT,IMG_2818,1,rabbit,1,2/4/2020,19:09:00, 
Anteater_2,AT,IMG_2820,1,rabbit,1,2/4/2020,19:13:00, 
Anteater_2,AT,IMG_2823,1,rabbit,1,2/4/2020,19:15:00, 
Anteater_2,AT,IMG_2829,3,rabbit,1,2/4/2020,21:21:00, 
Anteater_2,AT,IMG_2835,1,rabbit,1,2/4/2020,22:44:00, 
Anteater_2,AT,IMG_2838,2,rabbit,1,2/4/2020,23:24:00, 
Anteater_2,AT,IMG_2841,3,rabbit,1,2/4/2020,23:27:00, 
Anteater_2,AT,IMG_2845,1,rabbit,1,2/5/2020,0:03:00, 
Anteater_2,AT,IMG_2849,2,rabbit,2,2/5/2020,0:05:00, 
Anteater_2,AT,IMG_2851,1,rabbit,1,2/5/2020,0:07:00, 
Anteater_2,AT,IMG_2853,3,rabbit,1,2/5/2020,0:10:00, 
Anteater_2,AT,IMG_2862,1,rabbit,1,2/5/2020,1:37:00, 
Anteater_2,AT,IMG_2865,1,rabbit,1,2/5/2020,1:40:00, 
Anteater_2,AT,IMG_2868,1,rabbit,1,2/5/2020,1:41:00, 
Anteater_2,AT,IMG_2874,3,rabbit,1,2/5/2020,2:35:00, 
Anteater_2,AT,IMG_2877,2,rabbit,1,2/5/2020,2:47:00, 
Anteater_2,AT,IMG_2883,1,rabbit,1,2/5/2020,3:07:00, 
Anteater_2,AT,IMG_2887,1,rabbit,1,2/5/2020,3:18:00, 
Anteater_2,AT,IMG_2892,2,rabbit,1,2/5/2020,4:19:00, 
Anteater_2,AT,IMG_2896,2,rabbit,1,2/5/2020,5:48:00, 
Anteater_2,AT,IMG_2898,3,rabbit,1,2/5/2020,5:50:00, 
Anteater_2,AT,IMG_2901,1,rabbit,1,2/5/2020,5:57:00, 
Anteater_2,AT,IMG_2904,1,human,1,2/5/2020,7:44:00, 
Anteater_2,AT,IMG_2910,1,human,1,2/5/2020,10:24:00, 
Anteater_2,AT,IMG_2913,1,bird,1,2/5/2020,11:38:00,greater roadrunner
Anteater_2,AT,IMG_2916,1,human,1,2/5/2020,13:10:00, 
Anteater_2,AT,IMG_2919,1,human,1,2/5/2020,13:15:00, 
Anteater_2,AT,IMG_2928,1,human,1,2/5/2020,14:27:00,Biker
Anteater_2,AT,IMG_2931,1,human,1,2/5/2020,14:42:00,Biker
Anteater_2,AT,IMG_2934,1,human,1,2/5/2020,14:45:00,Biker
Anteater_2,AT,IMG_2937,1,human,1,2/5/2020,14:48:00,Biker
Anteater_2,AT,IMG_2940,1,human,1,2/5/2020,15:11:00,Biker
Anteater_2,AT,IMG_2943,1,human,2,2/5/2020,15:36:00,Biker
Anteater_2,AT,IMG_2946,1,human,1,2/5/2020,15:42:00,Biker
Anteater_2,AT,IMG_2949,1,human,1,2/5/2020,15:43:00, 
Anteater_2,AT,IMG_2952,1,rabbit,1,2/5/2020,16:00:00, 
Anteater_2,AT,IMG_2955,1,human,1,2/5/2020,16:21:00, 
Anteater_2,AT,IMG_2958,1,human,1,2/5/2020,16:31:00, 
Anteater_2,AT,IMG_2961,1,rabbit,2,2/5/2020,17:02:00, 
Anteater_2,AT,IMG_2964,1,rabbit,1,2/5/2020,17:04:00, 
Anteater_2,AT,IMG_2967,1,rabbit,2,2/5/2020,17:16:00, 
Anteater_2,AT,IMG_2970,1,rabbit,1,2/5/2020,17:21:00, 
Anteater_2,AT,IMG_2973,1,rabbit,2,2/5/2020,17:26:00, 
Anteater_2,AT,IMG_2976,2,rabbit,1,2/5/2020,17:31:00, 
Anteater_2,AT,IMG_2980,1,rabbit,1,2/5/2020,18:24:00, 
Anteater_2,AT,IMG_2982,1,rabbit,1,2/5/2020,18:29:00, 
Anteater_2,AT,IMG_2985,1,rabbit,1,2/5/2020,18:30:00, 
Anteater_2,AT,IMG_2990,1,rabbit,1,2/5/2020,18:31:00, 
Anteater_2,AT,IMG_2993,2,rabbit,2,2/5/2020,18:40:00, 
Anteater_2,AT,IMG_2995,2,rabbit,2,2/5/2020,18:41:00, 
Anteater_2,AT,IMG_3000,1,rabbit,2,2/5/2020,19:13:00, 
Anteater_2,AT,IMG_3003,3,rabbit,1,2/5/2020,19:45:00, 
Anteater_2,AT,IMG_3006,3,rabbit,1,2/5/2020,20:09:00, 
Anteater_2,AT,IMG_3009,2,rabbit,1,2/5/2020,20:45:00, 
Anteater_2,AT,IMG_3012,1,rabbit,1,2/5/2020,20:49:00, 
Anteater_2,AT,IMG_3021,3,rabbit,1,2/5/2020,21:08:00, 
Anteater_2,AT,IMG_3024,1,rabbit,1,2/5/2020,21:35:00, 
Anteater_2,AT,IMG_3028,2,rabbit,1,2/5/2020,22:09:00, 
Anteater_2,AT,IMG_3031,2,rabbit,1,2/5/2020,22:12:00, 
Anteater_2,AT,IMG_3041,2,rabbit,2,2/5/2020,22:40:00, 
Anteater_2,AT,IMG_3042,1,rabbit,2,2/5/2020,22:41:00, 
Anteater_2,AT,IMG_3045,1,rabbit,1,2/5/2020,22:44:00, 
Anteater_2,AT,IMG_3049,2,rabbit,2,2/5/2020,22:49:00, 
Anteater_2,AT,IMG_3052,2,rabbit,2,2/5/2020,22:51:00, 
Anteater_2,AT,IMG_3055,1,rabbit,1,2/5/2020,23:01:00, 
Anteater_2,AT,IMG_3058,2,rabbit,1,2/5/2020,23:07:00, 
Anteater_2,AT,IMG_3063,1,rabbit,3,2/5/2020,23:57:00, 
Anteater_2,AT,IMG_3066,1,rabbit,1,2/6/2020,0:02:00, 
Anteater_2,AT,IMG_3073,2,rabbit,1,2/6/2020,0:11:00, 
Anteater_2,AT,IMG_3076,1,rabbit,2,2/6/2020,0:18:00, 
Anteater_2,AT,IMG_3079,1,rabbit,1,2/6/2020,0:21:00, 
Anteater_2,AT,IMG_3081,3,rabbit,1,2/6/2020,0:27:00, 
Anteater_2,AT,IMG_3084,3,rabbit,1,2/6/2020,1:17:00, 
Anteater_2,AT,IMG_3090,2,coyote,1,2/6/2020,2:07:00, 
Anteater_2,AT,IMG_3093,1,rabbit,1,2/6/2020,2:44:00, 
Anteater_2,AT,IMG_3097,2,rabbit,1,2/6/2020,3:20:00, 
Anteater_2,AT,IMG_3100,2,rabbit,1,2/6/2020,3:25:00, 
Anteater_2,AT,IMG_3102,2,rabbit,1,2/6/2020,3:31:00, 
Anteater_2,AT,IMG_3105,3,rabbit,1,2/6/2020,3:34:00, 
Anteater_2,AT,IMG_3111,3,rabbit,1,2/6/2020,3:58:00, 
Anteater_2,AT,IMG_3120,2,rabbit,1,2/6/2020,6:00:00, 
Anteater_2,AT,IMG_3123,1,human,1,2/6/2020,6:48:00, 
Anteater_2,AT,IMG_3126,1,human,1,2/6/2020,11:42:00, 
Anteater_2,AT,IMG_3129,1,human,1,2/6/2020,12:02:00, 
Anteater_2,AT,IMG_3132,1,human,1,2/6/2020,13:46:00, 
Anteater_2,AT,IMG_3135,1,bird,1,2/6/2020,14:55:00,greater roadrunner
Anteater_2,AT,IMG_3138,1,domestic dog,1,2/6/2020,15:30:00, 
Anteater_2,AT,IMG_3138,1,human,2,2/6/2020,15:30:00, 
Anteater_2,AT,IMG_3141,1,rabbit,1,2/6/2020,15:52:00, 
Anteater_2,AT,IMG_3144,1,rabbit,1,2/6/2020,16:00:00, 
Anteater_2,AT,IMG_3148,1,human,2,2/6/2020,16:03:00, 
Anteater_2,AT,IMG_3148,1,domestic dog,1,2/6/2020,16:03:00, 
Anteater_2,AT,IMG_3150,1,human,1,2/6/2020,17:06:00, 
Anteater_2,AT,IMG_3153,1,rabbit,2,2/6/2020,17:31:00, 
Anteater_2,AT,IMG_3156,2,rabbit,2,2/6/2020,17:33:00, 
Anteater_2,AT,IMG_3159,1,rabbit,2,2/6/2020,17:36:00, 
Anteater_2,AT,IMG_3162,1,rabbit,2,2/6/2020,17:38:00, 
Anteater_2,AT,IMG_3166,1,rabbit,1,2/6/2020,17:53:00, 
Anteater_2,AT,IMG_3175,1,rabbit,1,2/6/2020,18:32:00, 
Anteater_2,AT,IMG_3178,1,rabbit,1,2/6/2020,18:36:00, 
Anteater_2,AT,IMG_3181,2,rabbit,1,2/6/2020,18:46:00, 
Anteater_2,AT,IMG_3184,2,rabbit,2,2/6/2020,18:59:00, 
Anteater_2,AT,IMG_3186,1,rabbit,2,2/6/2020,19:00:00, 
Anteater_2,AT,IMG_3189,3,rabbit,1,2/6/2020,19:04:00, 
Anteater_2,AT,IMG_3192,2,human,1,2/6/2020,19:06:00, 
Anteater_2,AT,IMG_3192,2,rabbit,1,2/6/2020,19:06:00, 
Anteater_2,AT,IMG_3195,2,human,1,2/6/2020,19:10:00, 
Anteater_2,AT,IMG_3201,1,rabbit,1,2/6/2020,20:20:00, 
Anteater_2,AT,IMG_3208,2,rabbit,1,2/6/2020,20:42:00, 
Anteater_2,AT,IMG_3213,2,rabbit,1,2/6/2020,20:57:00, 
Anteater_2,AT,IMG_3217,1,rabbit,2,2/6/2020,21:20:00, 
Anteater_2,AT,IMG_3220,2,rabbit,2,2/6/2020,21:22:00, 
Anteater_2,AT,IMG_3223,2,rabbit,1,2/6/2020,21:29:00, 
Anteater_2,AT,IMG_3226,2,rabbit,1,2/6/2020,21:31:00, 
Anteater_2,AT,IMG_3229,1,rabbit,1,2/6/2020,21:35:00, 
Anteater_2,AT,IMG_3232,2,rabbit,2,2/6/2020,21:37:00, 
Anteater_2,AT,IMG_3235,1,rabbit,2,2/6/2020,21:40:00, 
Anteater_2,AT,IMG_3241,1,rabbit,1,2/6/2020,21:50:00, 
Anteater_2,AT,IMG_3246,3,rabbit,1,2/6/2020,21:54:00, 
Anteater_2,AT,IMG_3249,2,rabbit,1,2/6/2020,22:23:00, 
Anteater_2,AT,IMG_3252,3,human,1,2/7/2020,7:59:00,Biker
Anteater_2,AT,IMG_3255,1,bird,2,2/7/2020,8:35:00, 
Anteater_2,AT,IMG_0001,1,human,1,2/7/2020,9:23:00, 
Anteater_2,AT,IMG_0006,1,human,1,2/7/2020,9:24:00, 
Anteater_2,AT,IMG_0010,1,human,1,2/7/2020,10:06:00, 
Anteater_2,AT,IMG_0013,1,human,1,2/7/2020,14:56:00, 
Anteater_2,AT,IMG_0016,1,human,1,2/7/2020,15:05:00, 
Anteater_2,AT,IMG_0020,1,human,7,2/7/2020,15:57:00, 
Anteater_2,AT,IMG_0022,1,human,2,2/7/2020,17:01:00, 
Anteater_2,AT,IMG_0026,1,human,2,2/7/2020,17:15:00, 
Anteater_2,AT,IMG_0029,1,human,2,2/7/2020,17:17:00, 
Anteater_2,AT,IMG_0031,1,human,1,2/7/2020,17:23:00, 
Anteater_2,AT,IMG_0036,1,rabbit,1,2/7/2020,17:34:00, 
Anteater_2,AT,IMG_0038,2,human,2,2/7/2020,18:01:00, 
Anteater_2,AT,IMG_0038,2,domestic dog,2,2/7/2020,18:01:00, 
Anteater_2,AT,IMG_0040,2,rabbit,3,2/7/2020,18:37:00, 
Anteater_2,AT,IMG_0045,1,rabbit,2,2/7/2020,18:40:00, 
Anteater_2,AT,IMG_0047,1,rabbit,1,2/7/2020,18:58:00, 
Anteater_2,AT,IMG_0051,2,rabbit,1,2/7/2020,20:21:00, 
Anteater_2,AT,IMG_0053,1,rabbit,2,2/7/2020,20:27:00, 
Anteater_2,AT,IMG_0057,2,rabbit,1,2/7/2020,21:24:00, 
Anteater_2,AT,IMG_0058,1,human,2,2/8/2020,10:31:00, 
Anteater_2,AT,IMG_0062,1,human,1,2/8/2020,10:40:00, 
Anteater_2,AT,IMG_0064,1,human,3,2/8/2020,10:51:00, 
Anteater_2,AT,IMG_0069,1,human,2,2/8/2020,11:36:00, 
Anteater_2,AT,IMG_0071,1,human,2,2/8/2020,12:54:00, 
Anteater_2,AT,IMG_0074,1,human,2,2/8/2020,13:06:00, 
Anteater_2,AT,IMG_0076,1,human,3,2/8/2020,13:15:00, 
Anteater_2,AT,IMG_0079,1,human,2,2/8/2020,13:35:00, 
